"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","SpeciesID","SpeciesName","DC","N_NFI2","V_NFI2","BA_NFI2","N_NFI3","V_NFI3","BA_NFI3","N_NFI4","V_NFI4","BA_NFI4"
195,42.81307064,-4.89692111,"0","0","A","1","21","P. sylvestris",10,0,0,0,0,0,0,636.620310097753,9.17594976457051,4.325975
195,42.81307064,-4.89692111,"0","0","A","1","21","P. sylvestris",15,0,0,0,0,0,0,286.479139543989,13.4594428099289,4.87788125
196,42.813167,-4.884886,"A","3E","A","1","21","P. sylvestris",30,0,0,0,0,0,0,28.2942360043446,12.233533848341,1.97
197,42.795166,-4.884339,"A","4","A","1","42","Q. petraea",15,0,0,0,0,0,0,159.155077524438,13.1044070265915,2.6110375
197,42.795166,-4.884339,"A","4","A","1","42","Q. petraea",20,0,0,0,0,0,0,159.155077524438,25.5302839928929,4.54628125
197,42.795166,-4.884339,"A","4","A","1","42","Q. petraea",25,0,0,0,0,0,0,28.2942360043446,9.17405385953452,1.38338888888889
197,42.795166,-4.884339,"A","4","A","1","43","Q. pyrenaica",20,0,0,0,0,0,0,127.324062019551,23.4400490431933,3.8625375
204,42.740962,-4.894913,"A","3E","A","1","21","P. sylvestris",30,0,0,0,0,0,0,56.5884720086892,26.9027557073913,4.24782777777778
204,42.740962,-4.894913,"A","3E","A","1","21","P. sylvestris",35,0,0,0,0,0,0,28.2942360043446,16.2471548826968,2.45707777777778
233,42.77362686,-4.54141932,"0","0","A","1","21","P. sylvestris",10,0,0,0,0,0,0,254.648124039101,5.76340971438636,2.4565
233,42.77362686,-4.54141932,"0","0","A","1","21","P. sylvestris",15,0,0,0,0,0,0,381.972186058652,18.0974559327539,6.45384375
233,42.77362686,-4.54141932,"0","0","A","1","21","P. sylvestris",20,0,0,0,0,0,0,95.493046514663,8.75159777759333,2.4671625
233,42.77362686,-4.54141932,"0","0","A","1","25","P. nigra",15,0,0,0,0,0,0,31.8310155048877,1.59364648820012,0.5929
239,42.764114,-4.553418,"A","4C","A","4","25","P. nigra",15,0,0,0,0,0,0,381.972186058652,33.6012391625143,6.812475
239,42.764114,-4.553418,"A","4C","A","4","25","P. nigra",20,0,0,0,0,0,0,318.310155048877,53.9114432583193,9.8882375
239,42.764114,-4.553418,"A","4C","A","4","25","P. nigra",25,0,0,0,0,0,0,84.8827080130337,21.8424256793075,3.901125
239,42.764114,-4.553418,"A","4C","A","4","43","Q. pyrenaica",15,0,0,0,0,0,0,254.648124039101,20.0716963196722,4.15485625
246,42.754778,-4.577624,"A","4","A","1","26","P. pinaster",50,0,0,0,0,0,0,25.4648124039101,35.8105913841124,5.066185
247,42.754946,-4.565409,"A","4C","A","1","21","P. sylvestris",20,0,0,0,0,0,0,222.817108534214,38.0402467483857,7.60984375
247,42.754946,-4.565409,"A","4C","A","1","21","P. sylvestris",25,0,0,0,0,0,0,70.7355900108615,19.513585905706,3.57753888888889
247,42.754946,-4.565409,"A","4C","A","1","21","P. sylvestris",30,0,0,0,0,0,0,14.1471180021723,4.69552827772745,0.855625
247,42.754946,-4.565409,"A","4C","A","1","25","P. nigra",20,0,0,0,0,0,0,31.8310155048877,5.26484871155695,1.06605625
247,42.754946,-4.565409,"A","4C","A","1","25","P. nigra",25,0,0,0,0,0,0,42.4413540065169,11.4288144135293,2.00207222222222
247,42.754946,-4.565409,"A","4C","A","1","43","Q. pyrenaica",20,0,0,0,0,0,0,31.8310155048877,4.13625818934106,0.77000625
248,42.755112,-4.553193,"A","4C","A","4","21","P. sylvestris",15,0,0,0,0,0,0,541.12726358309,47.1562689693825,9.86328125
248,42.755112,-4.553193,"A","4C","A","4","21","P. sylvestris",20,0,0,0,0,0,0,413.80320156354,64.4659952037368,13.23021875
248,42.755112,-4.553193,"A","4C","A","4","21","P. sylvestris",25,0,0,0,0,0,0,84.8827080130337,19.6926572762094,3.81819444444444
248,42.755112,-4.553193,"A","4C","A","4","43","Q. pyrenaica",15,0,0,0,0,0,0,31.8310155048877,1.98369774546108,0.42575625
248,42.755112,-4.553193,"A","4C","A","4","43","Q. pyrenaica",20,0,0,0,0,0,0,31.8310155048877,4.65524727929219,0.9216
249,42.755277,-4.540977,"A","4C","A","4","21","P. sylvestris",20,0,0,0,0,0,0,318.310155048877,40.4238022236208,9.39703125
249,42.755277,-4.540977,"A","4C","A","4","21","P. sylvestris",25,0,0,0,0,0,0,14.1471180021723,1.93769171024028,0.5776
254,42.745437,-4.601823,"A","4","A","1","21","P. sylvestris",35,0,0,0,0,0,0,56.5884720086892,37.8928287392389,5.29170833333333
254,42.745437,-4.601823,"A","4","A","1","21","P. sylvestris",40,0,0,0,0,0,0,14.1471180021723,10.0140075963485,1.7424
258,42.733536,-4.796964,"A","4","A","1","21","P. sylvestris",30,0,0,0,0,0,0,28.2942360043446,12.2531098522369,1.79377777777778
258,42.733536,-4.796964,"A","4","A","1","25","P. nigra",30,0,0,0,0,0,0,113.176944017378,57.559424239981,7.61469444444444
258,42.733536,-4.796964,"A","4","A","1","25","P. nigra",35,0,0,0,0,0,0,28.2942360043446,20.0183483884194,2.46793611111111
261,42.736774,-4.577167,"A","4C","A","1","21","P. sylvestris",15,0,0,0,0,0,0,31.8310155048877,2.81344117827687,0.60450625
261,42.736774,-4.577167,"A","4C","A","1","25","P. nigra",20,0,0,0,0,0,0,190.986093029326,30.4283363297936,5.97953125
261,42.736774,-4.577167,"A","4C","A","1","25","P. nigra",25,0,0,0,0,0,0,99.029826015206,22.5287204356955,4.31024722222222
261,42.736774,-4.577167,"A","4C","A","1","26","P. pinaster",25,0,0,0,0,0,0,56.5884720086892,15.0690398166011,3.12828611111111
261,42.736774,-4.577167,"A","4C","A","1","26","P. pinaster",30,0,0,0,0,0,0,42.4413540065169,16.0684715444862,3.16595833333333
261,42.736774,-4.577167,"A","4C","A","1","26","P. pinaster",35,0,0,0,0,0,0,14.1471180021723,7.2421424725028,1.28444444444444
262,42.736942,-4.564956,"A","4C","A","1","21","P. sylvestris",20,0,0,0,0,0,0,509.296248078203,66.3065184886634,15.17405
262,42.736942,-4.564956,"A","4C","A","1","21","P. sylvestris",25,0,0,0,0,0,0,28.2942360043446,5.16319022836988,1.15014444444444
262,42.736942,-4.564956,"A","4C","A","1","21","P. sylvestris",30,0,0,0,0,0,0,14.1471180021723,3.67942078971561,0.855625
262,42.736942,-4.564956,"A","4C","A","1","25","P. nigra",15,0,0,0,0,0,0,63.6620310097753,4.83547577858507,1.1199625
262,42.736942,-4.564956,"A","4C","A","1","25","P. nigra",20,0,0,0,0,0,0,63.6620310097753,9.88830738278411,2.2384125
262,42.736942,-4.564956,"A","4C","A","1","25","P. nigra",25,0,0,0,0,0,0,14.1471180021723,2.93225494264527,0.5776
263,42.72484493,-4.78452548,"0","0","A","1","21","P. sylvestris",10,0,0,0,0,0,0,127.324062019551,2.63413123886242,1.113025
263,42.72484493,-4.78452548,"0","0","A","1","21","P. sylvestris",15,0,0,0,0,0,0,795.775387622191,48.8473794086405,13.25164375
263,42.72484493,-4.78452548,"0","0","A","1","21","P. sylvestris",20,0,0,0,0,0,0,127.324062019551,14.3345644407275,3.4344375
263,42.72484493,-4.78452548,"0","0","A","1","21","P. sylvestris",25,0,0,0,0,0,0,14.1471180021723,2.51596476555059,0.572544444444445
271,42.705953,-4.832798,"A","3E","A","1","43","Q. pyrenaica",40,0,0,0,0,0,0,14.1471180021723,9.56181228931991,1.64694444444444
274,42.707288,-4.747365,"A","3E","A","1","21","P. sylvestris",30,0,0,0,0,0,0,70.7355900108615,25.0351560634537,4.82068611111111
274,42.707288,-4.747365,"A","3E","A","1","21","P. sylvestris",35,0,0,0,0,0,0,42.4413540065169,24.9084121695213,4.16380277777778
274,42.707288,-4.747365,"A","3E","A","1","25","P. nigra",25,0,0,0,0,0,0,14.1471180021723,3.49478814138176,0.567511111111111
286,42.689655,-4.722457,"A","4","A","1","21","P. sylvestris",35,0,0,0,0,0,0,14.1471180021723,7.46190673613967,1.177225
286,42.689655,-4.722457,"A","4","A","1","21","P. sylvestris",40,0,0,0,0,0,0,14.1471180021723,12.0111491097183,1.79113611111111
286,42.689655,-4.722457,"A","4","A","1","25","P. nigra",30,0,0,0,0,0,0,84.8827080130337,45.6090839470076,6.19027777777778
286,42.689655,-4.722457,"A","4","A","1","25","P. nigra",35,0,0,0,0,0,0,28.2942360043446,20.4990787385799,2.565725
291,42.69218251,-4.53947652,"0","0","A","1","43","Q. pyrenaica",10,0,0,0,0,0,0,254.648124039101,3.45659368178774,1.60525
291,42.69218251,-4.53947652,"0","0","A","1","43","Q. pyrenaica",15,0,0,0,0,0,0,95.493046514663,6.49133289759124,1.47880625
305,42.67186295,-4.70984871,"0","0","A","1","43","Q. pyrenaica",10,0,0,0,0,0,0,254.648124039101,3.24910188633526,1.617625
306,42.672197,-4.685364,"A","3E","A","1","25","P. nigra",35,0,0,0,0,0,0,28.2942360043446,17.2803411650664,2.52380555555556
306,42.672197,-4.685364,"A","3E","A","1","25","P. nigra",40,0,0,0,0,0,0,14.1471180021723,9.07132710313605,1.72046944444444
306,42.672197,-4.685364,"A","3E","A","1","43","Q. pyrenaica",30,0,0,0,0,0,0,28.2942360043446,8.78579078260316,1.84965555555556
313,42.818619,-4.518085,"A","4C","A","1","43","Q. pyrenaica",15,0,0,0,0,0,0,572.958279087978,43.6182741844756,8.83635625
325,42.764606,-4.516765,"A","4C","A","1","42","Q. petraea",20,0,0,0,0,0,0,95.493046514663,13.353130406149,2.403275
327,42.765243,-4.467894,"A","1","A","1","44","Q. faginea",15,0,0,0,0,0,0,31.8310155048877,1.52677921254607,0.416025
327,42.765243,-4.467894,"A","1","A","1","45","Quercus ilex",20,0,0,0,0,0,0,95.493046514663,6.85201255179534,2.48293125
333,42.757305,-4.382164,"A","4C","A","1","25","P. nigra",20,0,0,0,0,0,0,127.324062019551,16.205910313465,4.12950625
333,42.757305,-4.382164,"A","4C","A","1","25","P. nigra",25,0,0,0,0,0,0,28.2942360043446,4.59306542664146,1.1554
342,42.739002,-4.406191,"A","4C","A","1","25","P. nigra",20,0,0,0,0,0,0,222.817108534214,23.033874635972,6.41025625
342,42.739002,-4.406191,"A","4C","A","1","25","P. nigra",25,0,0,0,0,0,0,42.4413540065169,7.71418310972438,1.83454444444444
344,42.740299,-4.296268,"A","4","A","1","21","P. sylvestris",25,0,0,0,0,0,0,14.1471180021723,3.70845334710123,0.653402777777778
344,42.740299,-4.296268,"A","4","A","1","25","P. nigra",30,0,0,0,0,0,0,14.1471180021723,6.03144093010709,0.996669444444444
355,42.702991,-4.405378,"A","4C","A","1","25","P. nigra",20,0,0,0,0,0,0,159.155077524438,22.5945631443033,5.07665
356,42.704489,-4.28330905,"0","0","A","4","21","P. sylvestris",20,0,0,0,0,0,0,31.8310155048877,3.22161423677395,0.783225
356,42.704489,-4.28330905,"0","0","A","4","21","P. sylvestris",30,0,0,0,0,0,0,28.2942360043446,9.06546656392226,2.02085
356,42.704489,-4.28330905,"0","0","A","4","43","Q. pyrenaica",10,0,0,0,0,0,0,1527.88874423461,35.3400195454237,12.268325
356,42.704489,-4.28330905,"0","0","A","4","43","Q. pyrenaica",15,0,0,0,0,0,0,350.141170553764,20.6707156226609,5.8023125
359,42.695004,-4.319741,"A","1","A","4","25","P. nigra",25,0,0,0,0,0,0,99.029826015206,25.6932317417476,4.82774166666667
359,42.695004,-4.319741,"A","1","A","4","45","Quercus ilex",15,0,0,0,0,0,0,31.8310155048877,1.93095794011583,0.62805625
359,42.695004,-4.319741,"A","1","A","4","45","Quercus ilex",20,0,0,0,0,0,0,31.8310155048877,2.28353595702797,0.8281
364,42.68586,-4.331754,"A","4","A","1","25","P. nigra",30,0,0,0,0,0,0,42.4413540065169,17.1358851464635,2.71801388888889
364,42.68586,-4.331754,"A","4","A","1","25","P. nigra",35,0,0,0,0,0,0,14.1471180021723,5.9998227277894,1.22840277777778
364,42.68586,-4.331754,"A","4","A","1","26","P. pinaster",25,0,0,0,0,0,0,14.1471180021723,3.64467920960395,0.714025
369,42.677277,-4.294957,"A","4","A","1","25","P. nigra",35,0,0,0,0,0,0,14.1471180021723,6.64102259254927,1.33017777777778
369,42.677277,-4.294957,"A","4","A","1","25","P. nigra",40,0,0,0,0,0,0,14.1471180021723,11.5949574779938,1.7161
369,42.677277,-4.294957,"A","4","A","1","26","P. pinaster",40,0,0,0,0,0,0,14.1471180021723,12.6789149536857,1.72046944444444
385,42.641955,-4.891905,"A","1","A","4","25","P. nigra",30,0,0,0,0,0,0,70.7355900108615,31.5773210706315,4.45243888888889
388,42.632955,-4.891632,"A","1","A","4","21","P. sylvestris",30,0,0,0,0,0,0,84.8827080130337,34.9493652378715,5.71318888888889
388,42.632955,-4.891632,"A","1","A","4","25","P. nigra",30,0,0,0,0,0,0,70.7355900108615,32.2077957976326,4.58130277777778
391,42.633553,-4.855063,"0","0","A","1","21","P. sylvestris",15,0,0,0,0,0,0,254.648124039101,13.2870784353105,4.4898125
391,42.633553,-4.855063,"0","0","A","1","21","P. sylvestris",20,0,0,0,0,0,0,31.8310155048877,4.06388432517554,0.93605625
391,42.633553,-4.855063,"0","0","A","1","25","P. nigra",15,0,0,0,0,0,0,445.634217068427,27.4617164191758,8.13785625
391,42.633553,-4.855063,"0","0","A","1","25","P. nigra",20,0,0,0,0,0,0,127.324062019551,16.8481615910364,3.93384375
392,42.6236709,-4.89115871,"0","0","A","1","21","P. sylvestris",10,0,0,0,0,0,0,127.324062019551,1.61293510554125,0.765625
392,42.6236709,-4.89115871,"0","0","A","1","21","P. sylvestris",15,0,0,0,0,0,0,190.986093029326,11.7916483754504,3.8110125
392,42.6236709,-4.89115871,"0","0","A","1","21","P. sylvestris",20,0,0,0,0,0,0,159.155077524438,17.7039647259743,4.46693125
392,42.6236709,-4.89115871,"0","0","A","1","25","P. nigra",10,0,0,0,0,0,0,254.648124039101,7.50656513989699,2.868125
392,42.6236709,-4.89115871,"0","0","A","1","25","P. nigra",15,0,0,0,0,0,0,286.479139543989,14.5290843859679,4.6416625
392,42.6236709,-4.89115871,"0","0","A","1","25","P. nigra",20,0,0,0,0,0,0,254.648124039101,35.233165935985,7.6352625
392,42.6236709,-4.89115871,"0","0","A","1","25","P. nigra",25,0,0,0,0,0,0,14.1471180021723,2.78356143984194,0.575069444444445
400,42.606153,-4.87863,"A","4","A","1","21","P. sylvestris",35,0,0,0,0,0,0,14.1471180021723,7.44965717739947,1.36111111111111
400,42.606153,-4.87863,"A","4","A","1","25","P. nigra",35,0,0,0,0,0,0,56.5884720086892,34.7998068274333,5.23734722222222
400,42.606153,-4.87863,"A","4","A","1","26","P. pinaster",50,0,0,0,0,0,0,5.09296248078203,6.41587475475148,0.927369
409,42.543148,-4.876739,"A","4","A","1","25","P. nigra",40,0,0,0,0,0,0,28.2942360043446,24.5796001756849,3.58954722222222
409,42.543148,-4.876739,"A","4","A","1","43","Q. pyrenaica",40,0,0,0,0,0,0,14.1471180021723,11.1223803247269,1.87233611111111
410,42.543346,-4.864567,"A","4","A","1","25","P. nigra",35,0,0,0,0,0,0,28.2942360043446,22.1587428492498,2.84581388888889
410,42.543346,-4.864567,"A","4","A","1","26","P. pinaster",45,0,0,0,0,0,0,35.6507373654742,43.8963329636121,5.708147
410,42.543346,-4.864567,"A","4","A","1","26","P. pinaster",50,0,0,0,0,0,0,15.2788874423461,22.4359152244325,2.830564
410,42.543346,-4.864567,"A","4","A","1","43","Q. pyrenaica",10,0,0,0,0,0,0,127.324062019551,2.57347225062693,1.092025
417,42.507342,-4.863496,"A","4","A","1","25","P. nigra",35,0,0,0,0,0,0,70.7355900108615,41.0121252388967,6.66478611111111
420,42.663552,-4.660727,"A","3E","A","1","21","P. sylvestris",45,0,0,0,0,0,0,5.09296248078203,4.05268789829989,0.725904
420,42.663552,-4.660727,"A","3E","A","1","25","P. nigra",30,0,0,0,0,0,0,28.2942360043446,13.2497547261274,1.73602777777778
420,42.663552,-4.660727,"A","3E","A","1","25","P. nigra",45,0,0,0,0,0,0,5.09296248078203,6.11643192915148,0.788544
420,42.663552,-4.660727,"A","3E","A","1","25","P. nigra",50,0,0,0,0,0,0,5.09296248078203,8.84301609734023,1.014049
420,42.663552,-4.660727,"A","3E","A","1","43","Q. pyrenaica",10,0,0,0,0,0,0,254.648124039101,9.52245971212981,2.475325
420,42.663552,-4.660727,"A","3E","A","1","43","Q. pyrenaica",15,0,0,0,0,0,0,31.8310155048877,2.35659540073599,0.483025
434,42.643716,-4.782178,"A","3E","A","1","21","P. sylvestris",40,0,0,0,0,0,0,14.1471180021723,8.57656458459219,1.729225
434,42.643716,-4.782178,"A","3E","A","1","25","P. nigra",35,0,0,0,0,0,0,56.5884720086892,34.55748592375,4.98666388888889
434,42.643716,-4.782178,"A","3E","A","1","25","P. nigra",40,0,0,0,0,0,0,14.1471180021723,11.512566145346,1.575025
434,42.643716,-4.782178,"A","3E","A","1","26","P. pinaster",40,0,0,0,0,0,0,28.2942360043446,22.0558822487476,3.18365555555556
434,42.643716,-4.782178,"A","3E","A","1","26","P. pinaster",45,0,0,0,0,0,0,5.09296248078203,5.34452070551411,0.753424
442,42.634524,-4.794112,"0","0","A","1","43","Q. pyrenaica",15,0,0,0,0,0,0,63.6620310097753,2.55339452045049,0.90310625
444,42.635463,-4.733158,"A","4","A","1","21","P. sylvestris",25,0,0,0,0,0,0,42.4413540065169,11.0541318589538,2.10569166666667
444,42.635463,-4.733158,"A","4","A","1","25","P. nigra",25,0,0,0,0,0,0,155.618298023895,44.1110406670632,7.50059722222222
445,42.63619,-4.684392,"A","4","A","1","43","Q. pyrenaica",10,0,0,0,0,0,0,127.324062019551,4.91277612253364,0.970225
448,42.638084,-4.550278,"A","4","A","1","21","P. sylvestris",35,0,0,0,0,0,0,42.4413540065169,20.8219782051589,3.87280277777778
448,42.638084,-4.550278,"A","4","A","1","21","P. sylvestris",40,0,0,0,0,0,0,14.1471180021723,8.39550112799156,1.677025
448,42.638084,-4.550278,"A","4","A","1","43","Q. pyrenaica",15,0,0,0,0,0,0,63.6620310097753,3.3343044918866,0.96065
449,42.625523,-4.793853,"A","4","A","1","25","P. nigra",25,0,0,0,0,0,0,155.618298023895,38.0461197522548,6.74313055555556
455,42.628916,-4.562246,"A","4","A","1","26","P. pinaster",40,0,0,0,0,0,0,56.5884720086892,42.47090253536,7.01013888888889
455,42.628916,-4.562246,"A","4","A","1","26","P. pinaster",50,0,0,0,0,0,0,5.09296248078203,6.79212406095507,1.044484
455,42.628916,-4.562246,"A","4","A","1","43","Q. pyrenaica",15,0,0,0,0,0,0,95.493046514663,5.23389662071817,1.52175625
456,42.629082,-4.550055,"A","4","A","1","21","P. sylvestris",30,0,0,0,0,0,0,14.1471180021723,7.53172004748452,1.14846944444444
456,42.629082,-4.550055,"A","4","A","1","25","P. nigra",30,0,0,0,0,0,0,56.5884720086892,28.2785606033743,3.975275
456,42.629082,-4.550055,"A","4","A","1","25","P. nigra",35,0,0,0,0,0,0,28.2942360043446,18.0445834257441,2.56844722222222
456,42.629082,-4.550055,"A","4","A","1","43","Q. pyrenaica",15,0,0,0,0,0,0,63.6620310097753,4.47098256741,0.9745
459,42.618893,-4.635154,"A","4","A","1","44","Q. faginea",10,0,0,0,0,0,0,127.324062019551,3.56720384767084,0.7744
459,42.618893,-4.635154,"A","4","A","1","44","Q. faginea",50,0,0,0,0,0,0,5.09296248078203,1.29527259349786,1
464,42.606747,-4.842076,"A","4C","A","4","25","P. nigra",20,0,0,0,0,0,0,350.141170553764,56.9772859136876,11.54275
464,42.606747,-4.842076,"A","4C","A","4","25","P. nigra",25,0,0,0,0,0,0,169.765416026067,40.3951376346678,7.59899722222222
466,42.610745,-4.573983,"A","4","A","1","21","P. sylvestris",35,0,0,0,0,0,0,14.1471180021723,8.78452075981467,1.39633611111111
467,42.611077,-4.549608,"A","1","A","4","25","P. nigra",25,0,0,0,0,0,0,141.471180021723,37.1652650635296,6.53053055555556
467,42.611077,-4.549608,"A","1","A","4","25","P. nigra",30,0,0,0,0,0,0,28.2942360043446,10.8292379645124,1.81451388888889
474,42.602239,-4.537199,"A","4","A","1","21","P. sylvestris",35,0,0,0,0,0,0,14.1471180021723,5.95395663963267,1.25066944444444
488,42.575395,-4.524355,"A","4","A","4","25","P. nigra",30,0,0,0,0,0,0,14.1471180021723,5.43629276549848,0.843336111111111
488,42.575395,-4.524355,"A","4","A","4","25","P. nigra",35,0,0,0,0,0,0,14.1471180021723,8.27720379493145,1.25813611111111
488,42.575395,-4.524355,"A","4","A","4","43","Q. pyrenaica",10,0,0,0,0,0,0,127.324062019551,2.18406926191552,0.8836
488,42.575395,-4.524355,"A","4","A","4","43","Q. pyrenaica",15,0,0,0,0,0,0,31.8310155048877,2.82848782720003,0.53655625
488,42.575395,-4.524355,"A","4","A","4","44","Q. faginea",10,0,0,0,0,0,0,127.324062019551,4.94753124313778,1.1664
492,42.56623,-4.536315,"A","4","A","1","25","P. nigra",20,0,0,0,0,0,0,159.155077524438,26.6465499627498,5.02556875
492,42.56623,-4.536315,"A","4","A","1","25","P. nigra",25,0,0,0,0,0,0,42.4413540065169,10.2692994121895,1.75093611111111
492,42.56623,-4.536315,"A","4","A","1","43","Q. pyrenaica",20,0,0,0,0,0,0,31.8310155048877,2.88607073755,0.819025
496,42.55739,-4.523917,"A","4","A","1","25","P. nigra",30,0,0,0,0,0,0,56.5884720086892,20.7626539113518,3.58276388888889
497,42.545263,-4.742838,"A","4","A","1","21","P. sylvestris",45,0,0,0,0,0,0,10.1859249615641,9.35766584015422,1.589809
497,42.545263,-4.742838,"A","4","A","1","21","P. sylvestris",60,0,0,0,0,0,0,5.09296248078203,8.85456693388009,1.371241
497,42.545263,-4.742838,"A","4","A","1","25","P. nigra",40,0,0,0,0,0,0,14.1471180021723,11.0307559837464,1.59601111111111
497,42.545263,-4.742838,"A","4","A","1","43","Q. pyrenaica",20,0,0,0,0,0,0,31.8310155048877,4.42590895460378,0.83265625
503,42.539222,-4.535652,"A","4","A","4","25","P. nigra",25,0,0,0,0,0,0,56.5884720086892,15.2872560856962,2.64182777777778
509,42.50754,-4.851331,"A","4","A","1","25","P. nigra",30,0,0,0,0,0,0,113.176944017378,40.8976635944208,7.62506944444445
509,42.50754,-4.851331,"A","4","A","1","25","P. nigra",35,0,0,0,0,0,0,56.5884720086892,29.323584766445,5.22994166666667
509,42.50754,-4.851331,"A","4","A","1","26","P. pinaster",35,0,0,0,0,0,0,14.1471180021723,7.65589282349728,1.34946944444444
509,42.50754,-4.851331,"A","4","A","1","26","P. pinaster",45,0,0,0,0,0,0,5.09296248078203,4.79992893492709,0.797449
513,42.511213,-4.607999,"A","4","A","1","25","P. nigra",35,0,0,0,0,0,0,14.1471180021723,7.72275131171858,1.22840277777778
515,42.51143902,-4.58340482,"0","0","A","1","43","Q. pyrenaica",10,0,0,0,0,0,0,254.648124039101,3.00539165363963,1.578925
520,42.657827,-4.416561,"A","4C","A","1","43","Q. pyrenaica",15,0,0,0,0,0,0,31.8310155048877,1.95249089192792,0.59675625
520,42.657827,-4.416561,"A","4C","A","1","45","Quercus ilex",10,0,0,0,0,0,0,127.324062019551,3.49598555569613,0.6889
523,42.63931106,-4.4647083,"0","0","A","1","43","Q. pyrenaica",10,0,0,0,0,0,0,127.324062019551,3.69149727741447,0.7396
523,42.63931106,-4.4647083,"0","0","A","1","43","Q. pyrenaica",15,0,0,0,0,0,0,63.6620310097753,3.08928229543741,0.9266
524,42.630048,-4.476907,"A","3E","A","1","26","P. pinaster",45,0,0,0,0,0,0,10.1859249615641,12.073034800692,1.704146
524,42.630048,-4.476907,"A","3E","A","1","37","Juniperus communis",10,0,0,0,0,0,0,254.648124039101,2.78775288712229,1.194125
524,42.630048,-4.476907,"A","3E","A","1","43","Q. pyrenaica",20,0,0,0,0,0,0,31.8310155048877,3.40901780915727,0.82355625
540,42.56703,-4.475419,"A","4","A","1","21","P. sylvestris",30,0,0,0,0,0,0,42.4413540065169,15.0063876537207,2.84810277777778
540,42.56703,-4.475419,"A","4","A","1","26","P. pinaster",45,0,0,0,0,0,0,10.1859249615641,9.94353914698376,1.55962
